This file was created by the Human Brain Project PlatformThis is the connectivity data for a network with parameters N=7000, Ek=10, l=15, rho=0.1, m0=100, phi_up0.9 and phi_down=0.0005start	end 
5007	6003
5007	6148
5007	6559
5007	6834
5008	130
5008	143
5008	607
5008	664
5008	905
5008	1089
5008	1262
5008	1312
5008	1775
5008	2218
5008	3117
5008	3190
5008	3196
5008	3478
5008	5765
5008	6242
5009	323
5009	559
5009	646
5009	887
5009	1334
5009	1930
5009	2092
5009	2115
5009	2129
5009	2267
5009	2322
5009	2535
5009	2883
5009	3323
5009	6896
5010	138
5010	598
5010	650
5010	909
5010	926
5010	1146
5010	1431
5010	1587
5010	1647
5010	1680
5010	1833
5010	1955
5010	2228
5010	2376
5010	2641
5010	2822
5010	2893
5010	2995
5010	3041
5010	3057
5010	3090
5010	3200
5010	3307
5010	3435
5010	6650
5010	6667
5011	146
5011	676
5011	775
5011	828
5011	886
5011	1964
5011	2306
5011	2331
5011	2432
5011	2742
5011	2805
5011	3088
5011	3131
5012	146
5012	828
5012	886
5012	1369
5012	1964
5012	2306
5012	2742
5012	2805
5012	2818
5012	3088
5012	3131
5012	5116
5012	5199
5012	6107
5012	6133
5012	6568
5012	6991
5013	344
5013	424
5013	460
5013	575
5013	844
5013	1029
5013	1102
5013	1773
5013	1789
5013	1863
5013	2131
5013	2929
5013	3034
5013	3044
5013	3152
5013	5189
5013	5409
5013	5454
5013	5524
5013	6002
5014	124
5014	168
5014	464
5014	468
5014	703
5014	883
5014	1046
5014	1178
5014	1251
5014	1929
5014	2036
5014	2459
5014	2489
5014	2857
5014	5134
5014	5326
5014	5386
5014	5875
5014	6333
5014	6882
5014	6895
5015	5048
5015	5448
5015	5456
5015	6440
5015	6447
5015	6455
5015	6521
5015	6531
5015	6897
5015	6905
5016	411
5016	650
5016	926
5016	928
5016	1146
5016	1208
5016	1587
5016	1647
5016	1833
5016	2228
5016	2641
5016	2822
5016	2995
5016	3041
5016	3307
5016	5165
5017	6366
5017	6416
5017	6618
5017	6920
5018	895
5018	1225
5018	1430
5018	1699
5018	2701
5018	5189
5018	6589
5018	6595
5019	157
5019	177
5019	199
5019	213
5019	287
5019	411
5019	446
5019	502
5019	613
5019	650
5019	926
5019	928
5019	1112
5019	1128
5019	1358
5019	1404
5019	1598
5019	1619
5019	1636
5019	1647
5019	1649
5019	1708
5019	1735
5019	1770
5019	1833
5019	1939
5019	1953
5019	2011
5019	2022
5019	2064
5019	2120
5019	2154
5019	2228
5019	2462
5019	2478
5019	2533
5019	2554
5019	2641
5019	2697
5019	2700
5019	2757
5019	2822
5019	2988
5019	2995
5019	3037
5019	3051
5019	3307
5019	3397
5019	3458
5019	5575
5019	6850
5020	430
5020	754
5020	1144
5020	1405
5020	1709
5020	1713
5020	1764
5020	1952
5020	2377
5020	2640
5020	2993
5020	2996
5020	3257
5020	5612
5020	6237
5020	6245
5020	6311
5020	6855
5021	1783
5021	5755
5021	6531
5022	2097
5022	5195
5022	6410
5023	49
5023	788
5023	1310
5023	1505
5023	2561
5023	3092
5023	5159
5023	5545
5023	5547
5023	5922
5023	6002
5023	6293
5024	1103
5024	2592
5024	5308
5024	5355
5024	5487
5024	5666
5024	6146
5024	6650
5025	136
5025	340
5025	803
5025	1079
5025	1103
5025	1263
5025	1365
5025	1585
5025	2233
5025	2397
5025	2520
5025	2739
5025	2885
5025	2967
5025	3252
5025	5229
5025	5360
5025	5917
5025	5968
5025	6046
5025	6139
5025	6192
5025	6292
5025	6489
5025	6572
5026	173
5026	1003
5026	6205
5027	5567
5027	5956
5027	6085
5027	6171
5027	6825
5028	54
5028	101
5028	115
5028	159
5028	248
5028	294
5028	474
5028	557
5028	1063
5028	1239
5028	1260
5028	1432
5028	1506
5028	1524
5028	1716
5028	1927
5028	2229
5028	2398
5028	2495
5028	2598
5028	2799
5028	2839
5028	3298
5028	3365
5028	3469
5028	5410
5028	5515
5028	6377
5028	6919
5029	46
5029	47
5029	89
5029	102
5029	209
5029	222
5029	1101
5029	1129
5029	1366
5029	1376
5029	1560
5029	1606
5029	1646
5029	1721
5029	1749
5029	1896
5029	1996
5029	2091
5029	2236
5029	2255
5029	2837
5029	2941
5029	2960
5029	3047
5029	3145
5029	3185
5029	3459
5029	5508
5029	5750
5029	6239
5029	6454
5030	104
5030	358
5030	789
5030	1094
5030	1372
5030	1700
5030	1973
5030	2015
5030	2019
5030	3046
5030	5163
5030	5893
5030	6021
5030	6250
5030	6283
5031	42
5031	46
5031	47
5031	89
5031	102
5031	209
5031	222
5031	754
5031	1101
5031	1119
5031	1129
5031	1354
5031	1366
5031	1376
5031	1560
5031	1606
5031	1646
5031	1721
5031	1749
5031	1996
5031	2008
5031	2091
5031	2255
5031	2837
5031	2941
5031	2960
5031	3047
5031	3145
5031	3185
5031	5079
5031	5277
5031	5311
5031	5968
5031	6154
5031	6318
5032	766
5032	5190
5032	5448
5032	5507
5032	5510
5032	5542
5032	5925
5032	5933
5033	5833
5033	6637
5033	6945
5033	6993
5034	38
5034	282
5034	377
5034	392
5034	479
5034	486
5034	583
5034	1162
5034	1267
5034	1303
5034	1322
5034	1444
5034	1614
5034	1712
5034	1772
5034	1796
5034	1821
5034	2125
5034	2168
5034	2460
5034	2461
5034	2499
5034	2525
5034	2529
5034	2817
5034	2909
5034	2928
5034	2978
5034	3486
5034	6167
5034	6370
5035	599
5035	5105
5035	5725
5035	6356
5036	1068
5036	2518
5036	5507
5036	5759
5036	6139
5036	6297
5037	359
5037	448
5037	924
5037	1059
5037	1229
5037	1677
5037	1798
5037	2570
5037	2580
5037	3171
5037	3220
5037	3359
5037	5263
5037	5270
5037	5596
5037	5840
5037	6105
5037	6395
5038	887
5038	1374
5038	3277
5038	5359
5039	3016
5039	5381
5039	5851
5039	6691
5040	724
5040	5185
5040	5189
5040	5224
5040	5290
5040	5307
5040	5844
5040	6808
5041	1481
5041	2639
5041	5119
5041	5629
5041	5789
5041	6337
5041	6436
5041	6543
5042	755
5042	772
5042	808
5042	1045
5042	1416
5042	1622
5042	2076
5042	2340
5042	2390
5042	2430
5042	2926
5042	3092
5042	3314
5042	3396
5042	6966
5043	20
5043	113
5043	206
5043	308
5043	621
5043	717
5043	728
5043	891
5043	950
5043	1142
5043	1332
5043	1337
5043	1356
5043	1367
5043	1392
5043	1437
5043	1451
5043	1500
5043	1814
5043	2133
5043	2470
5043	2484
5043	2549
5043	2752
5043	2838
5043	3015
5043	3028
5043	3281
5043	5105
5043	5511
5043	6354
5044	20
5044	113
5044	206
5044	308
5044	621
5044	717
5044	728
5044	891
5044	950
5044	1142
5044	1332
5044	1337
5044	1356
5044	1367
5044	1392
5044	1437
5044	1451
5044	1500
5044	1814
5044	2133
5044	2470
5044	2484
5044	2549
5044	2752
5044	2838
5044	2995
5044	3281
5044	5345
5044	6688
5044	6717
5044	6953
5045	7
5045	231
5045	307
5045	833
5045	1091
5045	1390
5045	1642
5045	1748
5045	1881
5045	1905
5045	2023
5045	2104
5045	2188
5045	2506
5045	2654
5045	3394
5045	3405
5045	5122
5045	5572
5046	259
5046	5824
5046	6896
5046	6952
5047	5227
5047	6355
5047	6705
5048	1985
5048	5329
5048	6278
5048	6879
5049	2768
5049	5270
5049	6572
5049	6691
5050	321
5050	1152
5050	1395
5050	1514
5050	1855
5050	1866
5050	2142
5050	2774
5050	2815
5050	2858
5050	3222
5050	3386
5050	5072
5050	5127
5050	5594
5050	5665
5050	5711
5050	6274
5050	6430
5050	6432
5050	6531
5050	6708
5051	88
5051	241
5051	1777
5051	5765
5051	6570
5051	6688
5052	12
5052	110
5052	212
5052	232
5052	252
5052	365
5052	416
5052	461
5052	465
5052	478
5052	753
5052	881
5052	1012
5052	1039
5052	1054
5052	1117
5052	1281
5052	1341
5052	1399
5052	1470
5052	1923
5052	2027
5052	2032
5052	2043
5052	2094
5052	2250
5052	2261
5052	2275
5052	2371
5052	2421
5052	2510
5052	2544
5052	2653
5052	2762
5052	2790
5052	2933
5052	3138
5052	3197
5052	3318
5052	3330
5052	6563
5052	6655
5052	6929
5052	6983
5053	321
5053	1043
5053	1152
5053	1395
5053	1514
5053	1855
5053	1866
5053	2142
5053	2774
5053	2815
5053	2858
5053	2962
5053	2969
5053	3222
5053	3386
5053	6801
5054	48
5054	241
5054	674
5054	701
5054	958
5054	1130
5054	1138
5054	1247
5054	1273
5054	1318
5054	1604
5054	1662
5054	1926
5054	2384
5054	5978
5054	6002
5055	326
5055	335
5055	355
5055	439
5055	541
5055	640
5055	748
5055	787
5055	910
5055	1034
5055	1446
5055	1456
5055	1496
5055	1961
5055	2007
5055	2023
5055	2347
5055	2651
5055	2958
5055	3224
5055	3233
5055	3284
5055	3343
5055	3383
5055	5222
5055	6189
5056	753
5056	1203
5056	2309
5056	5922
5057	149
5057	356
5057	367
5057	400
5057	508
5057	547
5057	601
5057	716
5057	719
5057	922
5057	1076
5057	1126
5057	1249
5057	1311
5057	1352
5057	1466
5057	1476
5057	1776
5057	1799
5057	1978
5057	2037
5057	2191
5057	2252
5057	2389
5057	2536
5057	2543
5057	3033
5057	3135
5057	3146
5057	5403
5057	6007
5058	674
5058	1759
5058	5668
5059	91
5059	715
5059	807
5059	990
5059	1070
5059	1282
5059	1511
5059	2288
5059	2739
5059	2754
5059	2771
5059	2788
5059	5504
5059	5634
5060	957
5060	1202
5060	3204
5060	6019
5061	5879
5061	6409
5061	6537
5062	124
5062	168
5062	383
5062	427
5062	464
5062	468
5062	703
5062	883
5062	1046
5062	1251
5062	1467
5062	1929
5062	2036
5062	2459
5062	2857
5062	5497
5062	5693
5062	6257
5063	1009
5063	1080
5063	1106
5063	1210
5063	2303
5063	2439
5063	2443
5063	2745
5063	2981
5063	3144
5063	3289
5063	3381
5063	3420
5063	5932
5063	6350
5063	6986
5064	5207
5064	5473
5064	5634
5064	6167
5064	6710
5064	6749
5064	6941
5065	2291
5065	5134
5065	6178
5065	6764
5065	6903
5066	5400
5066	5650
5066	6014
5066	6239
5066	6374
5067	5148
5067	5281
5067	5387
5067	5536
5067	5900
5067	6034
5067	6772
5068	1596
5068	2482
5068	5485
5068	5562
5068	5853
5068	5931
5068	6438
5068	6816
5069	80
5069	576
5069	798
5069	1224
5069	1295
5069	1306
5069	1345
5069	2060
5069	2078
5069	2819
5069	3141
5069	3366
5069	3450
5069	3480
5069	5974
5069	6746
5070	5190
5070	5321
5070	5427
5070	5573
5070	5759
5070	5783
5070	5793
5070	6718
5070	6757
5071	5547
5071	5902
5072	621
5072	728
5072	950
5072	1337
5072	1367
5072	1500
5072	2204
5072	2484
5072	2752
5072	2838
5072	3121
5072	3281
5072	5871
5072	6311
5072	6436
5072	6614
5072	6720
5073	970
5073	1925
5073	2164
5073	3478
5073	5174
5073	5902
5074	167
5074	170
5074	246
5074	266
5074	281
5074	696
5074	896
5074	1330
5074	1559
5074	1647
5074	2493
5074	2522
5074	2660
5074	2812
5074	5928
5074	6547
5074	6920
5075	2162
5075	5397
5075	5507
5075	5782
5075	5834
5075	6519
5076	2386
5076	2967
5076	3361
5076	5135
5076	6488
5077	1569
5078	305
5078	1297
5078	1516
5078	1900
5078	2056
5078	2132
5078	2343
5078	2479
5078	2514
5078	2625
5078	3023
5078	3129
5078	3406
5078	5154
5078	6409
5079	323
5079	559
5079	717
5079	728
5079	887
5079	950
5079	1334
5079	1337
5079	1367
5079	1442
5079	1500
5079	2092
5079	2115
5079	2129
5079	2165
5079	2267
5079	2322
5079	2484
5079	2535
5079	2549
5079	2752
5079	2838
5079	2883
5079	3015
5079	3224
5079	3281
5079	3323
5079	3390
5079	3447
5079	5087
5079	5541
5080	58
5080	386
5080	521
5080	586
5080	1503
5080	1657
5080	1879
5080	1899
5080	2367
5080	2526
5080	2661
5080	2729
5080	2856
5080	2920
5080	5525
5080	6554
5081	815
5081	1132
5081	2035
5081	2722
5081	5585
5081	5902
5081	6581
5081	6966
5082	1153
5082	1634
5082	5408
5082	5447
5082	5668
5082	6740
5082	6815
5083	1810
5083	2892
5083	3210
5083	5087
5083	5420
5083	5576
5083	5932
5083	6168
5083	6305
5084	2645
5085	272
5085	306
5085	450
5085	472
5085	483
5085	586
5085	622
5085	642
5085	721
5085	814
5085	1019
5085	1057
5085	1173
5085	1230
5085	1440
5085	1895
5085	1949
5085	2214
5085	2279
5085	2410
5085	2606
5085	2680
5085	2696
5085	2711
5085	2746
5085	2811
5085	2854
5085	2869
5085	3097
5085	3352
5085	6387
5086	358
5086	789
5086	1094
5086	1135
5086	1213
5086	1645
5086	1700
5086	1851
5086	1973
5086	2015
5086	2019
5086	2795
5086	3046
5086	3187
5086	3203
5086	3344
5086	5644
5086	6048
5087	3477
5087	5994
5088	157
5088	225
5088	287
5088	1358
5088	1598
5088	1636
5088	2011
5088	2022
5088	2281
5088	2462
5088	2533
5088	2554
5088	2647
5088	2697
5088	2755
5088	2963
5088	5386
5088	6054
5089	2091
5089	2957
5089	5214
5089	6165
5090	2625
5090	5152
5090	5352
5090	5627
5091	1961
5091	5527
5091	6054
5091	6200
5091	6934
5092	1536
5092	3410
5092	5167
5092	5170
5092	5172
5092	5639
5092	6233
5092	6751
5092	6874
5093	2865
5093	3454
5093	5278
5094	1381
5094	6274
5094	6299
5094	6352
5094	6356
5094	6725
5094	6807
5095	2090
5095	5658
5095	5804
5095	6234
5096	31
5096	48
5096	196
5096	203
5096	241
5096	674
5096	679
5096	701
5096	734
5096	873
5096	958
5096	986
5096	1088
5096	1138
5096	1247
5096	1273
5096	1318
5096	1391
5096	1604
5096	1662
5096	1926
5096	1971
5096	2384
5096	2425
5096	2807
5096	2832
5096	2974
5096	3052
5096	3262
5097	306
5097	450
5097	472
5097	622
5097	642
5097	721
5097	1019
5097	1057
5097	1173
5097	1230
5097	1440
5097	1895
5097	1949
5097	2235
5097	2279
5097	2410
5097	2473
5097	2606
5097	2608
5097	2680
5097	2696
5097	2711
5097	2746
5097	2811
5097	2854
5097	2869
5097	3352
5097	3404
5097	6829
5098	230
5098	514
5098	656
5098	698
5098	869
5098	974
5098	981
5098	1254
5098	1272
5098	1342
5098	1400
5098	1511
5098	1580
5098	1583
5098	1644
5098	1650
5098	1889
5098	1940
5098	2003
5098	2185
5098	2223
5098	2352
5098	2705
5098	2743
5098	2782
5098	2867
5098	2931
5098	3117
5098	3173
5098	3305
5098	3429
5098	5298
5099	58
5099	323
5099	435
5099	521
5099	559
5099	646
5099	739
5099	791
5099	887
5099	1334
5099	1503
5099	1879
5099	1899
5099	2092
5099	2115
5099	2129
5099	2165
5099	2267
5099	2322
5099	2535
5099	2661
5099	2725
5099	2729
5099	2856
5099	2883
5099	2920
5099	3258
5099	3323
5099	5472
5099	5695
5100	24
5100	370
5100	2838
5100	3440
5101	321
5101	1043
5101	1152
5101	1395
5101	1514
5101	1855
5101	2774
5101	2815
5101	2858
5101	2962
5101	3222
5101	3386
5101	6399
5102	2510
5102	3431
5103	321
5103	1043
5103	1395
5103	1514
5103	1855
5103	1866
5103	1924
5103	2142
5103	2774
5103	2815
5103	2858
5103	2962
5103	3222
5103	3386
5103	5877
5103	6160
5104	272
5104	1380
5104	1773
5104	5520
5104	6263
5105	272
5105	1080
5105	1106
5105	1210
5105	1494
5105	2194
5105	2303
5105	2439
5105	2443
5105	2745
5105	2769
5105	2981
5105	3144
5105	3381
5105	3420
5105	5247
5105	5637
5105	6614
5106	208
5106	5215
5106	5286
5106	5475
5106	6055
5106	6206
5106	6495
5107	5307
5107	6767
5109	60
5109	114
5109	251
5109	723
5109	860
5109	947
5109	991
5109	1316
5109	1357
5109	1361
5109	1808
5109	2900
5109	2932
5109	3235
5109	5271
5109	5712
5109	6104
5109	6206
5110	271
5110	2058
5111	5719
5111	5775
5111	6488
5111	6514
5111	6829
5111	6983
5112	5381
5112	5474
5112	6177
5112	6738
5113	23
5113	24
5113	469
5113	604
5113	781
5113	1103
5113	1176
5113	1397
5113	1512
5113	1653
5113	1799
5113	2305
5113	2689
5113	3297
5113	3390
5113	5921
5113	5982
5114	1950
5114	2017
5114	5503
5115	3434
5115	6364
5115	6398
5116	3191
5116	3371
5116	6481
5116	6691
5116	6797
5116	6999
5117	1012
5117	1828
5117	3331
5117	5374
5117	6105
5117	6152
5117	6763
5118	167
5118	170
5118	266
5118	281
5118	896
5118	1330
5118	1559
5118	1724
5118	1969
5118	2493
5118	2660
5118	2812
5118	3003
5118	3398
5118	5905
5118	5979
5118	5994
5118	6460
5119	2518
5119	5837
5119	6148
5119	6385
5120	54
5120	101
5120	115
5120	159
5120	248
5120	294
